"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3130000","CDFF2241142017000001","20170105","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 228-45번지 1층 ","서울특별시 마포구 동교로 250, 1층 (연남동, 약국빌딩)","03982","인형아 잘가","2017-01-05 13:38:11","I","2018-08-31 23:59:59.0","","193263.161338823    ","451110.163682064    ","청소년게임제공업","유통관련업","","","뽀끼보끼2 외 1종 (총10대)","35","","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3130000","CDFF2241142017000007","20170308","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 상암동 13-10번지 1층 ","서울특별시 마포구 월드컵북로48길 31, 1층 (상암동)","03927","인형뽑기놀이터","2017-03-13 09:12:06","I","2018-08-31 23:59:59.0","","190676.233326516    ","452792.118163715    ","청소년게임제공업","유통관련업","","","마트크레인 외 1종(총8대)","30","","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3130000","CDFF2241142017000010","20170321","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 379-2번지 1층 ","서울특별시 마포구 월드컵로13길 17, 1층 (망원동)","04013","인형뽑기놀이터 망원점","2017-03-21 09:29:45","I","2018-08-31 23:59:59.0","","191916.426935848    ","450363.849726948    ","청소년게임제공업","유통관련업","","","플러스크레인 외 1종(총10대)","45.69","","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3130000","CDFF2241142017000011","20170330","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 394-86번지 1층 3호","서울특별시 마포구 포은로 67, 1층 3호 (망원동)","04017","뽑아가게","2017-07-11 18:04:26","I","2018-08-31 23:59:59.0","","191624.757448026    ","450114.863030455    ","청소년게임제공업","유통관련업","","","럭셔리 자이언트 캐처(6대) 외 1종","23","","","","","","","","","","","","","","","","","","","7","","전체이용가","","","",""
"3130000","CDFF2241142014000002","20141126","","01","영업/정상","13","영업중","","","","","0231442231","","","서울특별시 마포구 서교동 407-28번지 4층 ","서울특별시 마포구 잔다리로 5, 4층 (서교동)","04049","캡틴플스","2019-05-20 11:48:26","U","2019-05-22 02:40:00.0","","193079.899749343    ","449810.518768428    ","청소년게임제공업","유통관련업","7","","World Soccer Winning Eleven 2015","116.39","5","2","근린생활시설","","","","","","","","","","","","","","","","18","","전체이용가","","","",""
"3130000","CDFF2241142016000008","20160927","","01","영업/정상","13","영업중","","","","","02-322-1015","","","서울특별시 마포구 연남동 373-15번지 2층 ","서울특별시 마포구 연남로 6, 2층 (연남동)","03989","손날두 플스방","2017-02-09 09:46:17","I","2018-08-31 23:59:59.0","","193176.532693547    ","450918.143768781    ","청소년게임제공업","유통관련업","","","PS4_FIFA 17(피파 17) 외 1종 13대","80.34","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3130000","CDFF2241142017000021","20170714","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 신수동 22-22번지 ","서울특별시 마포구 백범로 74, 1층 (신수동)","04110","꿀잼#","2018-06-01 08:44:45","I","2018-08-31 23:59:59.0","","194612.896730229    ","449598.150277149    ","청소년게임제공업","유통관련업","","","럭셔리 자이언츠 외 5종","33","","","","","","","","","","","","","","","","","","","7","","전체이용가","","","",""
"3140000","CDFF2241142016000005","20161220","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 907-23번지 현대파크빌 지103호","서울특별시 양천구 목동동로 391, 지103호 (목동, 현대파크빌)","07983","코인박스청소년오락실","2017-02-03 14:44:12","I","2018-08-31 23:59:59.0","","189348.372526225    ","448186.414032098    ","청소년게임제공업","유통관련업","","","타임크라이시스4,철권6,테트리스,1945스트라이커즈버전2.0,비트앤덩크,메탈슬러그온라인,부키부키,이지투아케이드이볼브","52.11","","","","","","","","","","","","","","","","","","","16","","전체이용가","","","",""
"3140000","CDFF2241142017000002","20170119","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신월동 235-7 104호","서울특별시 양천구 월정로 101, 104호 (신월동, 신목동샤르망오피스텔)","07925","뽑기왕","2022-02-24 14:19:08","U","2022-02-26 02:40:00.0","","185692.551545586    ","447374.522041433    ","청소년게임제공업","유통관련업","11","","T-CRANE(12대) 및 T-CRANE BOX(2대)","52.01","9","2","근린생활시설","0","0","0","0","","","","","","","","","","","","14","","전체이용가","","","","근린상업지역"
"3140000","CDFF2241142007000002","20071115","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 907 현대월드타워 지1층","서울특별시 양천구 목동서로 77 (목동)","07983","목동G-스타디움","2022-11-09 20:30:18","U","2021-10-31 23:01:00.0","","189151.208015925","448200.067716589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140000","CDFF2241142013000004","20130515","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 404-97 ","서울특별시 양천구 신목로2길 54 (목동)","08007","메가플스방 오목교점","2021-01-12 09:31:33","U","2021-01-14 02:40:00.0","","189084.518748788    ","446709.33553595     ","청소년게임제공업","유통관련업","","","플레이스테이션3(15대)","100.8","","","","","","","","","","","","","","","","","","","15","","전체이용가","","","",""
"3140000","CDFF2241142013000005","20130610","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 514-4번지 지하1층 ","서울특별시 양천구 공항대로 626, 지하1층호 (목동)","07968","대박게임장","2018-01-29 15:13:42","I","2018-08-31 23:59:59.0","","188818.465018245    ","449375.443881482    ","청소년게임제공업","유통관련업","","기타","명궁 32대","53","","","근린생활시설","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3140000","CDFF2241142013000001","20130207","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 791-8번지 ","서울특별시 양천구 목동중앙서로1길 6 (목동)","07965","목동게임장","2015-05-26 18:36:51","I","2018-08-31 23:59:59.0","","187956.122055043    ","447846.388387524    ","청소년게임제공업","유통관련업","","","칸 히어로 32대","90","","","","","","","","","","","","","","","","","","","35","","전체이용가","","","",""
"3140000","CDFF2241142017000031","20170707","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신정동 979-1 ","서울특별시 양천구 오목로38길 29, 1층 (신정동)","08027","인형뽑기방","2021-01-12 09:40:36","U","2021-01-14 02:40:00.0","","187259.825141786    ","446696.045649754    ","청소년게임제공업","유통관련업","","","러브푸시2대, 코샵1대,스마일스토리1대, 토이즈팝2대","26.4","","","","","","","","","","","","","","","","","","","6","","전체이용가","","","",""
"3140000","CDFF2241142017000035","20170908","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신정동 1029-45","서울특별시 양천구 은행정로5길 52, 1층 (신정동)","08082","놀이터뽑기샵","2022-10-19 09:18:57","U","2021-10-30 22:01:00.0","","187050.834665086","446473.900805319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140000","CDFF2241142019000009","20191106","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신월동 235-7 신목동샤르망오피스텔 1동 106호","서울특별시 양천구 월정로 101, 신목동샤르망오피스텔 1동 106호 (신월동)","07925","미니박스","2021-07-30 13:40:41","U","2021-08-01 02:40:00.0","","185692.551545586    ","447374.522041433    ","청소년게임제공업","유통관련업","0","","코샵(2), 조아조아윷놀이(1),뉴해피트윈멀티(1),럭셔리자이언츠(7),럭셔리러브푸쉬(3)","42.93","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","",""
"3140000","CDFF2241142017000032","2017-07-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 530-17 1층","서울특별시 양천구 목동중앙본로 110-1, 1층 (목동)","07972","SHOW ME THE BBOBGI","2023-04-03 10:56:27","U","2022-12-04 00:05:00.0","","188558.669767096","449250.294401749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140000","CDFF2241142019000010","2019-12-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신월동 137-19 1층","서울특별시 양천구 곰달래로5길 49-1, 1층 (신월동)","07920","킹콩놀이샵","2023-03-30 14:27:05","U","2022-12-04 00:01:00.0","","185094.060622826","447968.452540735","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFF2241142019000003","20190404","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1421-63 2층","서울특별시 관악구 신림로64길 9, 2층 (신림동)","08754","에이스 게임장","2022-07-06 16:00:28","U","2021-12-07 00:08:00.0","","193761.462122181","442552.376302214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
